Symbol,Name
088876.TW,乙盛群益25購02
088877.TW,愛普群益25購01
088878.TW,緯穎群益25購01
088879.TW,威鋒電群益27購02
08887P.TW,三福化凱基25售01
088880.TW,義隆兆豐25購01
088881.TW,啟碁兆豐27購01
088882.TW,鈺齊兆豐26購01
088883.TW,美時統一27購01
088884.TW,飛宏統一28購01
088885.TW,宏達電統一27購01
088886.TW,新唐統一28購01
088887.TW,愛普統一28購01
088888.TW,力智統一27購01
088889.TW,台灣50台新25購02
088890.TW,國巨元大25購02
088891.TW,國巨元大25購03
088892.TW,國巨元大29購01
088893.TW,台積電元大25購32
088894.TW,宏達電元大25購07
088895.TW,嘉聯益元大27購01
088896.TW,元晶元大25購02
088897.TW,緯穎元大25購03
088898.TW,緯穎元大25購04
088899.TW,緯穎元大29購03
088900.TW,嘉澤元富27購01
088901.TW,貿聯元富25購01
088902.TW,啟碁元富27購01
088903.TW,緯穎元富28購01
088904.TW,南亞麥證25購01
088905.TW,台積電麥證25購08
088906.TW,台積電麥證26購06
088907.TW,台積電麥證26購07
088908.TW,致伸麥證25購01
088909.TW,臺股指麥證2B購01
088910.TW,裕隆富邦25購01
088911.TW,國巨富邦26購02
088912.TW,健策富邦26購01
088913.TW,遠傳富邦26購01
088914.TW,力智富邦27購01
088915.TW,富鼎富邦26購01
088916.TW,台灣50凱基28購02
088917.TW,台積電凱基26購11
088918.TW,台積電凱基27購17
088919.TW,光罩凱基25購02
088920.TW,偉詮電凱基28購01
088921.TW,偉詮電凱基2A購01
088922.TW,長榮凱基25購15
088923.TW,祥碩凱基25購04
088924.TW,嘉聯益凱基29購01
088925.TW,晶碩凱基25購02
088926.TW,緯穎凱基25購02
088927.TW,緯穎凱基29購02
088928.TW,南電第一29購02
088929.TW,中興電國票26購01
088930.TW,智邦國票26購01
088931.TW,敦泰國票26購03
088932.TW,康舒國票26購01
088933.TW,友達中信28購01
088934.TW,欣興中信27購02
088935.TW,聯茂中信26購01
088936.TW,華擎兆豐25購02
088937.TW,道瓊反國泰27購01
088938.TW,高股息群益25購01
088939.TW,香港2X群益27購01
088940.TW,永續息群益25購01
088941.TW,上銀群益25購01
088942.TW,技嘉群益25購01
088943.TW,三福化群益25購01
088944.TW,聯茂群益25購01
088945.TW,愛普群益26購03
088946.TW,力積電群益25購02
088947.TW,富鼎群益26購01
088948.TW,富邦媒群益25購01
088949.TW,上銀元富25購02
088950.TW,智邦元富27購01
088951.TW,新唐元富25購01
088952.TW,智邦麥證27購01
088953.TW,富邦金麥證25購02
088954.TW,嘉聯益麥證27購01
088955.TW,聯茂麥證25購01
088956.TW,儒鴻富邦27購01
088957.TW,鴻海富邦25購03
088958.TW,技嘉富邦26購01
088959.TW,友達富邦26購04
088960.TW,華新科富邦27購02
088961.TW,漢翔富邦26購01
088962.TW,聯詠富邦26購01
088963.TW,聯茂富邦26購01
088964.TW,南茂富邦26購01
088965.TW,道瓊反凱基2A購01
088966.TW,美時凱基2A購02
088967.TW,華通凱基25購02
088968.TW,光罩凱基29購01
088969.TW,技嘉凱基25購03
08896P.TW,SGBR2X群益24售04
088970.TW,宏達電凱基26購06
088971.TW,晶豪科凱基26購01
088972.TW,大立光凱基26購03
088973.TW,欣興凱基26購03
088974.TW,景碩凱基28購01
088975.TW,嘉聯益凱基26購01
088976.TW,南電凱基26購01
088977.TW,華新康和25購02
088978.TW,國巨康和25購01
088979.TW,瑞昱康和25購01
08897P.TW,SGBR2X群益25售03
088980.TW,南電康和25購04
088981.TW,富邦媒康和25購01
088982.TW,聚陽永豐26購01
088983.TW,長榮永豐27購01
088984.TW,長榮航永豐26購01
088985.TW,玉晶光永豐26購01
088986.TW,大成鋼法興25購01
088987.TW,鴻海法興25購01
088988.TW,友達法興25購01
088989.TW,群創法興25購01
08898P.TW,中砂群益25售01
088990.TW,同欣電法興26購01
088991.TW,力積電法興26購01
088992.TW,富邦媒法興25購01
088993.TW,中502X元大25購01
088994.TW,永續息元大28購01
088995.TW,永續息元大29購01
088996.TW,台達電元大25購02
088997.TW,台積電元大25購33
088998.TW,台積電元大29購23
088999.TW,技嘉元大25購02
089000.TW,華新科元大25購01
089001.TW,慧洋元大25購02
089002.TW,慧洋元大25購03
089003.TW,景碩元大25購05
089004.TW,聯茂元大25購01
089005.TW,台郡元大25購01
089006.TW,台郡元大25購02
089007.TW,力智元大25購01
089008.TW,力智元大25購02
089009.TW,台灣50第一29購01
089010.TW,道瓊反國票28購02
089011.TW,華新國票26購01
089012.TW,第一銅國票26購01
089013.TW,宏碁國票26購01
089014.TW,仲琦國票26購01
089015.TW,美食國票26購01
089016.TW,王品國票26購01
089017.TW,威強電國票26購01
089018.TW,碩天國票26購01
089019.TW,嘉基國票26購01
08901P.TW,聯電群益24售05
089020.TW,富邦媒國票26購01
089021.TW,大立光康和26購02
089022.TW,滬深2X永豐26購01
089023.TW,華城永豐26購02
089024.TW,華新永豐25購01
089025.TW,大成鋼永豐25購01
089026.TW,宏碁永豐26購01
089027.TW,裕民永豐26購01
089028.TW,晶豪科永豐26購01
089029.TW,緯創永豐25購01
089030.TW,威鋒電永豐26購01
089031.TW,元晶統一27購01
089032.TW,上証2X元富28購01
089033.TW,金像電元富28購01
089034.TW,奇鋐元富27購01
089035.TW,欣興元富27購01
089036.TW,欣興元富27購02
089037.TW,元晶元富25購02
089038.TW,富邦媒麥證25購01
089039.TW,台灣50元大27購04
089040.TW,台灣50元大27購05
089041.TW,台灣50元大27購06
089042.TW,台灣50元大28購01
089043.TW,台灣50元大28購02
089044.TW,台灣50元大28購03
089045.TW,S&P正2元大25購01
089046.TW,中砂元大28購01
089047.TW,第一銅元大25購02
089048.TW,裕隆元大25購05
089049.TW,台達電元大25購04
089050.TW,台積電元大25購34
089051.TW,台積電元大29購24
089052.TW,台積電元大2B購01
089053.TW,華新科元大25購02
089054.TW,大立光元大25購08
089055.TW,大立光元大27購08
089056.TW,大立光元大29購03
089057.TW,景碩元大25購06
089058.TW,致伸元大25購02
089059.TW,元晶元大25購04
089060.TW,富邦媒元大25購03
089061.TW,T50反1凱基2B購01
089062.TW,滬深2X凱基2A購01
089063.TW,中砂凱基26購01
089064.TW,光罩凱基26購01
089065.TW,智邦凱基25購03
089066.TW,全新凱基25購01
089067.TW,義隆凱基28購01
089068.TW,威強電凱基25購01
089069.TW,合勤控凱基25購01
089070.TW,立積凱基27購03
089071.TW,聯茂凱基25購03
089072.TW,富邦媒凱基27購01
089073.TW,華新中信28購01
089074.TW,技嘉中信25購01
089075.TW,聯詠中信27購01
089076.TW,天鈺中信27購01
089077.TW,AES中信27購01
089078.TW,南電中信26購01
089079.TW,華新富邦25購01
089080.TW,新光金富邦25購02
089081.TW,鈺齊富邦25購01
089082.TW,華新群益25購01
089083.TW,第一銅群益25購01
089084.TW,台達電群益25購01
089085.TW,台積電群益27購05
089086.TW,台積電群益28購01
089087.TW,華擎群益25購01
089088.TW,敦泰群益28購02
089089.TW,GIS群益26購01
089090.TW,力智群益25購02
089091.TW,力積電群益25購03
089092.TW,T50正2中信27購01
089093.TW,宏達電中信28購01
089094.TW,陽明中信27購01
089095.TW,聯詠中信25購03
089096.TW,合勤控中信25購01
089097.TW,祥碩中信25購01
089098.TW,瑞儀中信25購01
089099.TW,愛普中信25購01
08909P.TW,微星元大24售02
089100.TW,國巨兆豐26購01
089101.TW,友達兆豐26購02
089102.TW,慧洋兆豐27購01
089103.TW,富邦金兆豐27購01
089104.TW,大立光兆豐26購01
089105.TW,華新康和25購03
089106.TW,聯電康和25購04
089107.TW,技嘉康和26購01
089108.TW,聯發科康和25購04
089109.TW,王品康和26購01
089110.TW,欣興康和26購03
089111.TW,日月光康和26購01
089112.TW,AES康和26購02
089113.TW,台灣50永豐27購02
089114.TW,中興電永豐25購01
089115.TW,國巨永豐26購02
089116.TW,慧洋永豐25購01
089117.TW,八方永豐26購01
089118.TW,合勤控永豐25購01
089119.TW,矽格永豐25購01
089120.TW,帝寶永豐25購01
089121.TW,力積電永豐26購01
089122.TW,致新永豐25購01
089123.TW,欣興法興25購01
089124.TW,川湖國票26購01
089125.TW,三陽國票26購01
089126.TW,南亞科國票26購01
089127.TW,怡利電國票26購01
089128.TW,玉晶光國票27購01
089129.TW,敦泰國票26購04
089130.TW,愛普國票26購01
089131.TW,力智國票26購01
089132.TW,矽創國票26購01
089133.TW,長興凱基25購01
089134.TW,第一銅凱基27購01
089135.TW,大成鋼凱基27購01
089136.TW,台積電凱基25購22
089137.TW,台積電凱基25購23
089138.TW,旺宏凱基25購02
089139.TW,華新科凱基26購01
089140.TW,宏達電凱基25購03
089141.TW,王品凱基25購04
089142.TW,大立光凱基29購02
089143.TW,欣興凱基25購09
089144.TW,敦泰凱基29購01
089145.TW,致伸凱基25購01
089146.TW,臺股指凱基25購42
089147.TW,臺股指凱基2A購05
089148.TW,高股息群益25購02
089149.TW,FB越南群益27購02
089150.TW,友達群益25購02
089151.TW,聯發科群益26購04
089152.TW,聯發科群益26購05
089153.TW,聯發科群益26購06
089154.TW,聯發科群益26購07
089155.TW,飛宏群益25購01
089156.TW,陽明群益26購02
089157.TW,陽明群益26購03
089158.TW,長榮航群益26購03
089159.TW,長榮航群益27購02
089160.TW,長榮航群益27購03
089161.TW,長榮航群益27購04
089162.TW,台驊控群益25購02
089163.TW,王品群益26購01
089164.TW,同欣電群益25購02
089165.TW,愛普群益27購02
089166.TW,緯穎群益25購02
089167.TW,南電群益25購02
089168.TW,南電群益25購03
089169.TW,上証2X元大25購03
089170.TW,美時元大28購01
089171.TW,裕隆元大25購06
089172.TW,裕隆元大25購07
089173.TW,裕隆元大29購01
089174.TW,台積電元大29購25
089175.TW,台積電元大2A購15
089176.TW,台積電元大2B購02
089177.TW,華邦電元大25購01
089178.TW,宏碁元大25購01
089179.TW,宏達電元大25購08
089180.TW,景碩元大25購07
089181.TW,碩天元大25購01
089182.TW,拓凱元大25購01
089183.TW,愛普元大25購03
089184.TW,緯穎元大25購05
089185.TW,南電元大2B購01
089186.TW,富邦媒元大25購04
089187.TW,鈺齊元大25購02
089188.TW,大立光元富28購02
089189.TW,聯詠元富27購01
089190.TW,AES元富28購02
089191.TW,矽創元富27購01
089192.TW,台泥麥證26購01
089193.TW,川湖麥證26購01
089194.TW,裕隆麥證25購02
089195.TW,金寶麥證26購01
089196.TW,鴻海麥證2A購01
089197.TW,元晶麥證27購01
089198.TW,T50正2富邦26購01
089199.TW,智邦富邦25購02
089200.TW,宏達電富邦27購01
089201.TW,大立光富邦28購03
089202.TW,京鼎富邦25購01
089203.TW,緯穎富邦25購02
089204.TW,聯詠台新25購01
089205.TW,國巨中信27購01
089206.TW,華新科中信25購01
089207.TW,瑞鼎中信25購01
089208.TW,愛普中信27購01
089209.TW,緯穎中信26購01
089210.TW,矽創中信26購01
089211.TW,道瓊反第一29購01
089212.TW,旺宏第一26購01
089213.TW,宏達電康和27購01
089214.TW,欣興康和25購03
089215.TW,台勝科康和26購01
089216.TW,穎崴康和25購01
089217.TW,緯穎康和26購01
089218.TW,儒鴻永豐25購01
089219.TW,華城永豐25購01
089220.TW,東鹼永豐26購01
089221.TW,三陽永豐25購01
089222.TW,金寶永豐26購01
089223.TW,聯發科永豐26購01
089224.TW,聯詠永豐25購02
089225.TW,欣興永豐26購01
089226.TW,瑞鼎永豐25購01
089227.TW,矽力永豐25購01
089228.TW,愛普永豐26購01
089229.TW,矽創永豐25購02
089230.TW,宏達電統一27購02
089231.TW,欣興統一27購04
089232.TW,矽創統一27購01
089233.TW,台灣50兆豐2B購01
089234.TW,玉晶光兆豐25購01
089235.TW,台積電國泰27購03
089236.TW,聯發科台新25購02
089237.TW,陽明台新25購01
089238.TW,道瓊反國票29購01
089239.TW,中鴻國票26購01
089240.TW,金寶國票26購01
089241.TW,國巨國票25購01
089242.TW,長榮國票26購01
089243.TW,欣興國票26購03
089244.TW,玉晶光國票26購01
089245.TW,瑞鼎國票26購01
089246.TW,合勤控國票26購01
089247.TW,祥碩國票25購01
089248.TW,祥碩國票26購01
089249.TW,AES國票26購02
08924P.TW,SGBR2X國票26售02
089250.TW,南電國票26購02
089251.TW,富鼎國票26購01
089252.TW,潤泰新國票26購01
089253.TW,A50正2元大25購01
089254.TW,三陽元大25購01
089255.TW,為升元大25購01
089256.TW,台達電元大25購06
089257.TW,台積電元大29購26
089258.TW,台積電元大2A購16
089259.TW,台積電元大2B購03
08925P.TW,仁寶國票24售01
089260.TW,宏碁元大25購02
089261.TW,南亞科元大25購02
089262.TW,仲琦元大25購01
089263.TW,建準元大25購01
089264.TW,聯發科元大2A購03
089265.TW,聯發科元大2B購01
089266.TW,陽明元大25購08
089267.TW,材料元大25購02
089268.TW,聯茂元大25購02
089269.TW,緯穎元大25購06
08926P.TW,台積電國票25售03
089270.TW,南電元大25購05
089271.TW,富邦媒元大25購05
089272.TW,鈺齊元大25購03
089273.TW,臺股指元大25購74
089274.TW,臺股指元大25購75
089275.TW,臺股指元大26購24
089276.TW,臺股指元大26購25
089277.TW,FB越南群益27購03
089278.TW,東鹼群益25購02
089279.TW,美時群益25購02
08927P.TW,義隆國票24售01
089280.TW,華通群益25購01
089281.TW,光罩群益25購01
089282.TW,怡利電群益27購01
089283.TW,宏達電群益26購03
089284.TW,長榮群益25購10
089285.TW,萬海群益25購02
089286.TW,晶豪科群益26購01
089287.TW,大立光群益25購04
089288.TW,欣興群益25購04
089289.TW,景碩群益25購03
089290.TW,群創群益26購01
089291.TW,日月光群益25購03
089292.TW,新唐群益25購04
089293.TW,元晶群益25購02
089294.TW,道瓊反元富28購01
089295.TW,華新元富28購03
089296.TW,緯創元富28購01
089297.TW,大聯大元富28購01
089298.TW,日月光元富25購01
089299.TW,瑞儀元富28購01
089300.TW,啟碁元富26購01
089301.TW,鈺齊元富28購01
089302.TW,義隆麥證27購01
089303.TW,可成麥證25購01
089304.TW,國巨富邦26購03
089305.TW,萬海富邦26購02
089306.TW,聯詠富邦25購04
089307.TW,樺漢富邦28購01
089308.TW,南電富邦25購02
089309.TW,FB越南凱基29購01
089310.TW,台積電凱基25購25
089311.TW,金像電凱基25購02
089312.TW,怡利電凱基28購01
089313.TW,台驊控凱基26購01
089314.TW,大立光凱基27購07
089315.TW,瑞鼎凱基25購01
089316.TW,碩天凱基27購01
089317.TW,中磊凱基27購02
089318.TW,穎崴凱基26購01
089319.TW,愛普*凱基25購01
08931P.TW,聯電統一24售06
089320.TW,威鋒電凱基26購02
089321.TW,世紀鋼凱基27購03
089322.TW,臺股指凱基2B購01
089323.TW,台積電第一33購03
089324.TW,金寶中信28購01
089325.TW,寶齡永豐25購01
089326.TW,台積電永豐27購04
089327.TW,微星永豐26購01
089328.TW,力智永豐26購01
089329.TW,寶齡統一28購02
08932P.TW,智原統一24售06
089330.TW,寶齡統一29購01
089331.TW,愛普統一28購02
089332.TW,台積電兆豐28購01
089333.TW,台灣50台新26購02
089334.TW,國巨康和25購02
089335.TW,台積電康和27購02
089336.TW,長榮康和27購01
089337.TW,陽明康和26購01
089338.TW,萬海康和25購02
089339.TW,欣興康和27購01
08933P.TW,智原統一24售07
089340.TW,景碩康和27購01
089341.TW,群創康和27購01
089342.TW,天鈺康和25購01
089343.TW,矽創康和25購01
089344.TW,南電康和26購02
089345.TW,滬深2X群益27購03
089346.TW,美指2X群益27購01
089347.TW,中砂群益25購04
089348.TW,寶齡群益25購01
089349.TW,美時群益25購03
089350.TW,金寶群益25購01
089351.TW,台積電群益27購06
089352.TW,台積電群益29購01
089353.TW,台積電群益2B購01
089354.TW,旺宏群益25購01
089355.TW,友達群益27購04
089356.TW,聯發科群益27購02
089357.TW,聯發科群益29購02
089358.TW,長榮群益27購02
089359.TW,長榮航群益29購01
089360.TW,大立光群益25購05
089361.TW,貿聯群益25購02
089362.TW,正文群益25購01
089363.TW,天鈺群益25購03
089364.TW,元晶群益25購03
089365.TW,道瓊反國票2B購01
089366.TW,寶齡國票26購02
089367.TW,美時國票27購01
089368.TW,宏達電國票27購02
089369.TW,晶豪科國票25購02
08936P.TW,滬深2X富邦24售06
089370.TW,台勝科國票26購01
089371.TW,碩天國票26購02
089372.TW,鴻海法興25購02
089373.TW,聯詠法興25購01
089374.TW,聯詠法興25購02
089375.TW,新唐法興27購01
089376.TW,S&P反1元大29購01
089377.TW,裕隆元大25購08
089378.TW,鴻海元大25購09
089379.TW,台積電元大29購27
08937P.TW,台灣50中信25售02
089380.TW,台積電元大2A購17
089381.TW,台積電元大2B購04
089382.TW,南亞科元大25購03
089383.TW,京元電元大25購02
089384.TW,聯發科元大25購15
089385.TW,聯發科元大25購16
089386.TW,陽明元大25購09
089387.TW,欣興元大25購10
089388.TW,欣興元大25購11
089389.TW,景碩元大25購08
08938P.TW,美時中信24售01
089390.TW,立積元大25購02
089391.TW,祥碩元大25購02
089392.TW,GIS元大25購01
089393.TW,力積電元大25購02
089394.TW,南電元大25購06
089395.TW,富邦媒元大25購06
089396.TW,富邦媒元大2A購01
089397.TW,A50正2元富25購03
089398.TW,寶齡元富27購02
089399.TW,鴻海元富28購02
089400.TW,國巨元富28購01
089401.TW,台積電元富28購02
089402.TW,長榮元富28購06
089403.TW,天鈺元富25購01
089404.TW,萬海富邦26購03
089405.TW,大立光富邦28購04
089406.TW,玉晶光富邦29購01
089407.TW,合勤控富邦26購01
089408.TW,臺股指富邦26購03
089409.TW,道瓊反凱基2A購02
089410.TW,FB越南凱基28購01
089411.TW,寶齡凱基26購01
089412.TW,寶齡凱基27購02
089413.TW,美時凱基2A購03
089414.TW,長榮凱基28購03
089415.TW,大立光凱基25購06
089416.TW,欣興凱基26購04
089417.TW,嘉澤凱基26購01
089418.TW,乙盛凱基27購01
089419.TW,啟碁凱基25購03
08941P.TW,台積電國泰25售05
089420.TW,力智凱基26購01
089421.TW,矽創凱基27購01
089422.TW,南電凱基27購02
089423.TW,聯詠第一2B購01
089424.TW,貿聯康和25購03
089425.TW,祥碩康和25購01
089426.TW,南亞永豐25購01
